Date,Open,High,Low,Close,Adj Close,Volume,selic,oil_price,exchange_rate,ipca,bovespa
2022-04-19,31.15999984741211,32.0,31.1200008392334,31.649999618530273,15.158315658569336,88494100,0.043739,105.49,4.665,0.66,115057.0
2022-04-20,31.649999618530273,31.950000762939453,31.329999923706055,31.799999237060547,15.230154991149902,34694700,0.043739,105.05,4.6208,0.66,114344.0
2022-04-22,31.049999237060547,31.299999237060547,30.31999969482422,30.559999465942383,14.636276245117188,74560900,0.043739,105.15,4.6208,0.66,111078.0
2022-04-25,29.969999313354492,30.440000534057617,29.540000915527344,30.110000610351562,14.420754432678223,66413900,0.043739,99.27,4.8762,0.66,110685.0
2022-04-26,30.110000610351562,30.579999923706055,29.889999389648438,30.059999465942383,14.396806716918945,48764100,0.043739,102.89,4.9978,0.66,108213.0
2022-04-27,30.3700008392334,30.559999465942383,29.950000762939453,30.059999465942383,14.396806716918945,41881300,0.043739,103.3,4.9636,0.66,109349.0
2022-04-28,30.450000762939453,30.6200008392334,30.25,30.260000228881836,14.492594718933105,43298500,0.043739,105.78,4.9378,0.66,109919.0
2022-04-29,30.75,31.59000015258789,30.280000686645508,30.280000686645508,14.50217342376709,76243900,0.043739,108.36,4.9378,0.66,107876.0
2022-05-02,30.170000076293945,30.329999923706055,29.329999923706055,29.979999542236328,14.358491897583008,72456200,0.043739,108.36,5.0847,0.85,106639.0
2022-05-03,30.1200008392334,30.389999389648438,29.81999969482422,30.25,14.487808227539062,52531000,0.043739,104.94,4.9581,0.85,106528.0
2022-05-04,30.600000381469727,32.16999816894531,30.399999618530273,32.06999969482422,15.359468460083008,109417000,0.043739,110.53,4.9188,0.85,108344.0
2022-05-05,31.809999465942383,32.5,31.020000457763672,32.0099983215332,15.330733299255371,99439900,0.047279,112.11,5.028,0.85,105304.0
2022-05-06,32.689998626708984,33.119998931884766,31.899999618530273,33.060001373291016,15.833616256713867,129570200,0.047279,113.86,5.028,0.85,105135.0
2022-05-09,32.70000076293945,33.040000915527344,32.060001373291016,32.15999984741211,15.402572631835938,92314500,0.047279,106.67,5.1609,0.85,103250.0
2022-05-10,32.36000061035156,32.849998474121094,32.20000076293945,32.439998626708984,15.536672592163086,60330600,0.047279,102.61,5.1313,0.85,103110.0
2022-05-11,32.779998779296875,33.90999984741211,32.689998626708984,33.56999969482422,16.077871322631836,108895400,0.047279,107.7,5.13425,0.85,104397.0
2022-05-12,33.2599983215332,34.08000183105469,33.2599983215332,33.83000183105469,16.202394485473633,114415900,0.047279,108.06,5.1334,0.85,105688.0
2022-05-13,34.099998474121094,34.439998626708984,33.900001525878906,34.27000045776367,16.413127899169922,67000100,0.047279,112.12,5.1334,0.85,106924.0
2022-05-16,34.25,34.880001068115234,34.0099983215332,34.61000061035156,16.575963973999023,92075300,0.047279,114.86,5.0597,0.85,108233.0
2022-05-17,35.0,35.13999938964844,34.13999938964844,34.15999984741211,16.360445022583008,90914700,0.047279,112.89,4.9381,0.85,108789.0
2022-05-18,34.18000030517578,34.560001373291016,33.43000030517578,33.599998474121094,16.092239379882812,80986200,0.047279,110.04,4.9675,0.85,106247.0
2022-05-19,33.52000045776367,34.290000915527344,33.33000183105469,34.16999816894531,16.365232467651367,63983100,0.047279,113.22,4.93,0.85,107005.0
2022-05-20,34.59000015258789,34.83000183105469,34.25,34.83000183105469,16.681331634521484,79589900,0.047279,113.63,4.93,0.85,108488.0
2022-05-23,35.18000030517578,36.310001373291016,35.150001525878906,36.20000076293945,17.337472915649414,93807400,0.047279,115.13,4.8135,0.85,110346.0
2022-05-24,31.200000762939453,32.09000015258789,30.709999084472656,31.600000381469727,16.86539649963379,154453100,0.047279,115.77,4.8178,0.85,110581.0
2022-05-25,31.700000762939453,32.279998779296875,31.260000228881836,32.04999923706055,17.105567932128906,69991900,0.047279,116.41,4.8228,0.85,110580.0
2022-05-26,32.02000045776367,32.560001373291016,31.950000762939453,32.130001068115234,17.148265838623047,78303600,0.047279,119.81,4.7682,0.85,111890.0
2022-05-27,32.150001525878906,32.150001525878906,30.56999969482422,30.600000381469727,16.331682205200195,118295600,0.047279,121.19,4.7682,0.85,111942.0
2022-05-30,30.84000015258789,30.8700008392334,29.1200008392334,29.989999771118164,16.00611686706543,98110100,0.047279,123.01,4.7524,0.85,111032.0
2022-05-31,30.40999984741211,30.6200008392334,29.809999465942383,30.059999465942383,16.043476104736328,83598000,0.047279,125.53,4.7304,0.85,111351.0
2022-06-01,29.899999618530273,30.329999923706055,29.850000381469727,30.020000457763672,16.022125244140625,46353200,0.047279,122.2,4.8155,0.9,111360.0
2022-06-02,29.969999313354492,30.049999237060547,29.549999237060547,29.760000228881836,15.883360862731934,50738300,0.047279,122.2,4.7957,0.9,112393.0
2022-06-03,29.709999084472656,30.440000534057617,29.530000686645508,30.280000686645508,16.1608943939209,60396900,0.047279,125.68,4.7957,0.9,111102.0
2022-06-06,30.5,30.530000686645508,29.90999984741211,30.299999237060547,16.17156410217285,39213900,0.047279,124.99,4.7942,0.9,110186.0
2022-06-07,30.190000534057617,31.299999237060547,30.15999984741211,30.65999984741211,16.363704681396484,80333700,0.047279,126.89,4.86753,0.9,110070.0
2022-06-08,30.420000076293945,31.149999618530273,30.329999923706055,30.510000228881836,16.283645629882812,65923900,0.047279,129.2,4.8981,0.9,108368.0
2022-06-09,30.510000228881836,30.65999984741211,29.979999542236328,30.06999969482422,16.048812866210938,53879000,0.047279,128.47,4.9033,0.9,107094.0
2022-06-10,30.010000228881836,30.010000228881836,29.059999465942383,29.649999618530273,15.824653625488281,63101700,0.047279,127.44,4.9033,0.9,105481.0
2022-06-13,29.020000457763672,29.579999923706055,28.670000076293945,29.270000457763672,15.62183952331543,64507100,0.047279,128.44,5.1134,0.9,102598.0
2022-06-14,29.65999984741211,30.25,29.239999771118164,29.600000381469727,15.797966003417969,68816900,0.047279,127.02,5.1161,0.9,102063.0
2022-06-15,30.0,30.020000457763672,28.84000015258789,29.079999923706055,15.520434379577637,72785700,0.047279,124.96,5.052,0.9,102807.0
2022-06-17,28.170000076293945,28.450000762939453,26.1299991607666,27.309999465942383,14.575758934020996,184606500,0.049037,119.22,5.052,0.9,99825.0
2022-06-20,26.020000457763672,28.25,25.90999984741211,27.6200008392334,14.741209983825684,92581800,0.049037,118.25,5.1872,0.9,99853.0
2022-06-21,27.799999237060547,28.15999984741211,26.690000534057617,27.06999969482422,14.447668075561523,85179500,0.049037,118.51,5.1228,0.9,99685.0
2022-06-22,26.579999923706055,27.549999237060547,26.389999389648438,26.989999771118164,14.404969215393066,57874700,0.049037,115.54,5.1936,0.9,99522.0
2022-06-23,26.979999542236328,27.3799991607666,26.1200008392334,26.489999771118164,14.138113021850586,69262300,0.049037,114.5,5.238,0.9,98080.0
2022-06-24,26.760000228881836,27.09000015258789,26.18000030517578,26.290000915527344,14.031368255615234,53413400,0.049037,117.36,5.238,0.9,98672.0
2022-06-27,26.81999969482422,28.06999969482422,26.65999984741211,27.979999542236328,14.933348655700684,90417700,0.049037,119.69,5.2368,0.9,100764.0
2022-06-28,28.579999923706055,28.829999923706055,28.020000457763672,28.329999923706055,15.120146751403809,51388000,0.049037,122.21,5.2666,0.9,100591.0
2022-06-29,28.479999542236328,28.81999969482422,27.84000015258789,28.079999923706055,14.986719131469727,52048800,0.049037,120.8,5.1809,0.9,99622.0
2022-06-30,27.649999618530273,28.059999465942383,27.399999618530273,27.93000030517578,14.90666389465332,49910100,0.049037,119.78,5.252,0.9,98542.0
2022-07-01,28.079999923706055,28.850000381469727,27.520000457763672,28.530000686645508,15.22689151763916,64948200,0.049037,119.21,5.252,0.8,98954.0
2022-07-04,28.540000915527344,29.280000686645508,28.540000915527344,29.139999389648438,15.552457809448242,37324200,0.049037,121.8,5.3283,0.8,98609.0
2022-07-05,28.899999618530273,28.950000762939453,27.549999237060547,28.030000686645508,14.96003532409668,78428500,0.049037,110.49,5.3852,0.8,98295.0
2022-07-06,28.15999984741211,28.479999542236328,26.90999984741211,27.670000076293945,14.767894744873047,57617200,0.049037,108.54,5.428,0.8,98719.0
2022-07-07,28.0,28.920000076293945,28.0,28.479999542236328,15.200204849243164,52147300,0.049037,113.4,5.3382,0.8,100730.0
2022-07-08,28.530000686645508,28.969999313354492,28.3700008392334,28.799999237060547,15.370992660522461,43097800,0.049037,113.95,5.3382,0.8,100289.0
2022-07-11,28.31999969482422,28.790000915527344,28.25,28.65999984741211,15.29627513885498,39577600,0.049037,114.85,5.3772,0.8,98212.0
2022-07-12,28.299999237060547,28.43000030517578,27.969999313354492,28.229999542236328,15.066774368286133,46462000,0.049037,106.98,5.4365,0.8,98271.0
2022-07-13,28.1299991607666,28.479999542236328,27.979999542236328,28.25,15.0774507522583,35497200,0.049037,107.17,5.3909,0.8,97881.0
2022-07-14,28.0,28.0,27.239999771118164,27.489999771118164,14.67182731628418,47151000,0.049037,107.74,5.4228,0.8,96121.0
2022-07-15,27.700000762939453,28.049999237060547,27.489999771118164,27.959999084472656,14.922673225402832,38610800,0.049037,112.26,5.4228,0.8,96551.0
2022-07-18,28.389999389648438,28.690000534057617,28.299999237060547,28.600000381469727,15.264251708984375,46782300,0.049037,117.27,5.4368,0.8,96916.0
2022-07-19,28.549999237060547,29.239999771118164,28.399999618530273,29.18000030517578,15.573806762695312,48562300,0.049037,114.96,5.4131,0.8,98245.0
2022-07-20,29.06999969482422,29.219999313354492,28.829999923706055,29.170000076293945,15.568469047546387,43520800,0.049037,115.86,5.4702,0.8,98287.0
2022-07-21,28.979999542236328,29.1299991607666,28.200000762939453,29.020000457763672,15.488412857055664,58843200,0.049037,112.81,5.4978,0.8,99033.0
2022-07-22,29.040000915527344,29.469999313354492,28.850000381469727,29.329999923706055,15.653862953186035,55676200,0.049037,106.77,5.4978,0.8,98925.0
2022-07-25,29.610000610351562,30.75,29.610000610351562,30.700000762939453,16.385053634643555,79106600,0.049037,108.23,5.3563,0.8,100270.0
2022-07-26,31.200000762939453,31.6200008392334,30.59000015258789,31.010000228881836,16.55050277709961,78360100,0.049037,107.32,5.3501,0.8,99772.0
2022-07-27,31.299999237060547,31.469999313354492,30.6200008392334,31.350000381469727,16.73196792602539,56097200,0.049037,109.64,5.243,0.8,101438.0
2022-07-28,31.59000015258789,32.630001068115234,31.43000030517578,32.290000915527344,17.233659744262695,114996500,0.049037,109.68,5.1827,0.8,102597.0
2022-07-29,33.599998474121094,34.65999984741211,32.83000183105469,34.150001525878906,18.226369857788086,181480600,0.049037,111.51,5.1827,0.8,103165.0
2022-08-01,34.0,34.150001525878906,33.220001220703125,33.68000030517578,17.97552490234375,81365100,0.049037,106.09,5.184,0.28,102225.0
2022-08-02,33.77000045776367,34.5,33.47999954223633,33.83000183105469,18.055580139160156,69147100,0.049037,106.51,5.2777,0.28,103362.0
2022-08-03,34.0099983215332,34.15999984741211,33.560001373291016,33.849998474121094,18.06625747680664,65544500,0.049037,101.82,5.2827,0.28,103775.0
2022-08-04,34.08000183105469,34.400001525878906,33.58000183105469,34.209999084472656,18.258390426635742,54387500,0.050788,97.99,5.2111,0.28,105892.0
2022-08-05,34.150001525878906,35.060001373291016,34.119998931884766,34.869998931884766,18.610641479492188,77882600,0.050788,100.31,5.2111,0.28,106472.0
2022-08-08,35.13999938964844,36.77000045776367,35.130001068115234,36.630001068115234,19.549983978271484,109484600,0.050788,103.46,5.1101,0.28,108402.0
2022-08-09,37.0099983215332,37.459999084472656,36.849998474121094,37.22999954223633,19.870214462280273,79051200,0.050788,103.81,5.1237,0.28,108651.0
2022-08-10,37.650001525878906,37.650001525878906,36.61000061035156,37.11000061035156,19.806167602539062,78369600,0.050788,105.06,5.0937,0.28,110236.0
2022-08-11,37.45000076293945,37.86000061035156,36.25,36.25,19.347169876098633,128896500,0.050788,107.19,5.157,0.28,109718.0
2022-08-12,29.100000381469727,31.829999923706055,29.079999923706055,31.709999084472656,20.738874435424805,171288300,0.050788,103.7,5.157,0.28,112764.0
2022-08-15,30.8799991607666,32.22999954223633,30.549999237060547,31.719999313354492,20.74541473388672,96759000,0.050788,98.25,5.0956,0.28,113032.0
2022-08-16,31.719999313354492,32.06999969482422,31.5,32.0099983215332,20.93507957458496,64218800,0.050788,95.36,5.14174,0.28,113512.0
2022-08-17,31.649999618530273,32.81999969482422,31.600000381469727,32.7599983215332,21.42559242248535,72924700,0.050788,97.22,5.165,0.28,113708.0
2022-08-18,33.099998474121094,33.65999984741211,32.869998931884766,33.41999816894531,21.85724449157715,84552500,0.050788,96.35,5.167,0.28,113813.0
2022-08-19,32.91999816894531,33.150001525878906,31.329999923706055,31.729999542236328,20.751955032348633,125178200,0.050788,96.45,5.167,0.28,111496.0
2022-08-22,31.739999771118164,32.58000183105469,30.479999542236328,32.40999984741211,21.196687698364258,92400300,0.050788,95.06,5.1561,0.28,110501.0
2022-08-23,32.630001068115234,33.5,32.619998931884766,33.439998626708984,21.870325088500977,73215800,0.050788,99.49,5.1035,0.28,112857.0
2022-08-24,33.540000915527344,34.119998931884766,33.25,33.63999938964844,22.001129150390625,61067900,0.050788,99.87,5.1101,0.28,112898.0
2022-08-25,34.099998474121094,34.36000061035156,32.66999816894531,33.279998779296875,21.76568031311035,99511600,0.050788,98.81,5.1087,0.28,113532.0
2022-08-26,33.279998779296875,33.66999816894531,32.56999969482422,33.63999938964844,22.001129150390625,63545400,0.050788,101.13,5.1087,0.28,112299.0
2022-08-29,33.54999923706055,35.08000183105469,33.45000076293945,34.47999954223633,22.550500869750977,73339500,0.050788,101.13,5.0272,0.28,112323.0
2022-08-30,34.0,34.220001220703125,32.27000045776367,32.43000030517578,21.209766387939453,99361100,0.050788,99.34,5.1219,0.28,110431.0
2022-08-31,32.06999969482422,33.439998626708984,31.81999969482422,33.22999954223633,21.73297882080078,114235400,0.050788,96.55,5.1817,0.28,109523.0
2022-09-01,33.36000061035156,33.95000076293945,32.7599983215332,33.849998474121094,22.138471603393555,69184700,0.050788,92.24,5.2404,0.4,110405.0
2022-09-02,34.439998626708984,34.56999969482422,33.2599983215332,33.41999816894531,21.85724449157715,81792300,0.050788,93.09,5.2404,0.4,110864.0
2022-09-05,33.849998474121094,34.11000061035156,33.150001525878906,33.34000015258789,21.80492401123047,76337600,0.050788,94.22,5.1539,0.4,112203.0
2022-09-06,32.27000045776367,32.59000015258789,31.510000228881836,32.099998474121094,20.993942260742188,111813500,0.050788,91.43,5.2472,0.4,109764.0
2022-09-08,32.310001373291016,32.779998779296875,31.399999618530273,31.799999237060547,20.7977352142334,63159800,0.050788,87.99,5.2133,0.4,109916.0
2022-09-09,32.4900016784668,32.66999816894531,31.700000762939453,31.790000915527344,20.791196823120117,49871900,0.050788,91.68,5.2133,0.4,112300.0
2022-09-12,32.150001525878906,32.72999954223633,31.459999084472656,31.479999542236328,20.588451385498047,71374500,0.050788,93.45,5.092,0.4,113407.0
2022-09-13,30.940000534057617,31.440000534057617,30.520000457763672,30.649999618530273,20.045618057250977,88327800,0.050788,92.04,5.1898,0.4,110794.0
2022-09-14,30.75,31.43000030517578,30.6299991607666,31.1200008392334,20.35300636291504,49039700,0.050788,92.83,5.1627,0.4,110547.0
2022-09-15,30.920000076293945,31.229999542236328,30.799999237060547,31.059999465942383,20.313762664794922,45553200,0.050788,89.28,5.2461,0.4,109954.0
2022-09-16,30.860000610351562,30.950000762939453,30.34000015258789,30.780000686645508,20.130640029907227,107303600,0.050788,89.43,5.2461,0.4,109280.0
2022-09-19,30.5,31.3799991607666,29.8799991607666,31.270000457763672,20.451107025146484,65559900,0.050788,89.43,5.1709,0.4,111824.0
2022-09-20,31.420000076293945,31.600000381469727,30.84000015258789,31.09000015258789,20.33338737487793,67798200,0.050788,89.62,5.1415,0.4,112517.0
2022-09-21,31.350000381469727,31.469999313354492,30.889999389648438,31.170000076293945,20.38570785522461,58812200,0.050788,89.86,5.1704,0.4,111936.0
2022-09-22,31.479999542236328,32.08000183105469,31.030000686645508,31.940000534057617,20.88930320739746,69764300,0.050788,90.4,5.1155,0.4,114070.0
2022-09-23,31.31999969482422,31.389999389648438,29.770000457763672,29.940000534057617,19.581266403198242,138630800,0.050788,84.29,5.1155,0.4,111716.0
2022-09-26,29.719999313354492,30.079999923706055,29.270000457763672,29.290000915527344,19.156152725219727,42934600,0.050788,82.55,5.3894,0.4,109114.0
2022-09-27,29.65999984741211,29.8799991607666,29.579999923706055,29.670000076293945,19.404682159423828,71087600,0.050788,85.97,5.3781,0.4,108376.0
2022-09-28,29.670000076293945,29.81999969482422,28.579999923706055,29.270000457763672,19.14307403564453,104670700,0.050788,89.55,5.3742,0.4,108451.0
2022-09-29,28.989999771118164,29.399999618530273,28.600000381469727,29.309999465942383,19.169235229492188,87536500,0.050788,89.41,5.3962,0.4,107664.0
2022-09-30,29.219999313354492,30.489999771118164,29.0,29.799999237060547,19.489704132080078,121637100,0.050788,88.9,5.3962,0.4,110037.0
2022-10-03,31.90999984741211,32.63999938964844,31.65999984741211,32.18000030517578,21.046262741088867,179694100,0.050788,90.68,5.1635,0.67,116134.0
2022-10-04,32.900001525878906,32.97999954223633,31.06999969482422,31.3700008392334,20.516511917114258,115917200,0.050788,93.74,5.1758,0.67,116230.0
2022-10-05,31.40999984741211,32.81999969482422,31.200000762939453,32.54999923706055,21.28824806213379,92893700,0.050788,94.35,5.1952,0.67,117198.0
2022-10-06,33.0,33.790000915527344,32.439998626708984,33.65999984741211,22.01420783996582,82671900,0.050788,95.65,5.2201,0.67,117561.0
2022-10-07,33.58000183105469,34.31999969482422,33.220001220703125,33.630001068115234,21.99458885192871,73500100,0.050788,98.88,5.2201,0.67,116375.0
2022-10-10,33.650001525878906,33.88999938964844,33.0,33.25,21.746061325073242,52222600,0.050788,97.13,5.1868,0.67,115941.0
2022-10-11,32.88999938964844,33.33000183105469,32.61000061035156,33.0,21.582557678222656,58332400,0.050788,95.17,5.2921,0.67,114827.0
2022-10-13,32.5,34.4900016784668,32.40999984741211,33.939998626708984,22.19733238220215,91143900,0.050788,95.16,5.2598,0.67,114300.0
2022-10-14,33.970001220703125,34.13999938964844,33.29999923706055,33.41999816894531,21.85724449157715,62246100,0.050788,92.22,5.2598,0.67,112072.0
2022-10-17,33.2400016784668,34.150001525878906,32.84000015258789,33.38999938964844,21.837623596191406,100936400,0.050788,91.04,5.27736,0.67,113624.0
2022-10-18,33.900001525878906,34.22999954223633,33.15999984741211,34.209999084472656,22.37391471862793,82313200,0.050788,89.46,5.2398,0.67,115743.0
2022-10-19,34.130001068115234,35.560001373291016,34.02000045776367,35.41999816894531,23.165273666381836,113700900,0.050788,91.34,5.2692,0.67,116274.0
2022-10-20,36.099998474121094,36.54999923706055,35.77000045776367,36.470001220703125,23.851993560791016,114347400,0.050788,91.52,5.2166,0.67,117171.0
2022-10-21,36.45000076293945,38.38999938964844,36.38999938964844,37.720001220703125,24.669517517089844,139601400,0.050788,91.82,5.2166,0.67,119929.0
2022-10-24,36.5,36.81999969482422,34.22999954223633,34.25,22.40007781982422,142110900,0.050788,91.57,5.3062,0.67,116013.0
2022-10-25,34.040000915527344,34.5,33.209999084472656,33.529998779296875,21.929187774658203,113161200,0.050788,91.76,5.3152,0.67,114626.0
2022-10-26,32.599998474121094,33.529998779296875,31.899999618530273,32.709999084472656,21.392892837524414,121334800,0.050788,92.93,5.3839,0.67,112764.0
2022-10-27,32.810001373291016,33.540000915527344,32.66999816894531,32.959999084472656,21.556398391723633,111008800,0.050788,94.17,5.3392,0.67,114641.0
2022-10-28,32.70000076293945,33.119998931884766,31.860000610351562,32.56999969482422,21.30133056640625,129745400,0.050788,94.64,5.3392,0.67,114539.0
2022-10-31,30.610000610351562,31.600000381469727,29.15999984741211,29.809999465942383,19.49624252319336,262409400,0.050788,93.3,5.1788,0.67,116037.0
2022-11-01,30.56999969482422,30.670000076293945,29.559999465942383,29.860000610351562,19.52894401550293,115944200,0.050788,95.12,5.1424,0.13,116929.0
2022-11-03,29.799999237060547,30.389999389648438,29.440000534057617,29.950000762939453,19.587806701660156,139062100,0.050788,95.29,5.1149,0.13,116896.0
2022-11-04,30.799999237060547,30.899999618530273,28.18000030517578,28.299999237060547,18.508676528930664,195361000,0.050788,99.53,5.1149,0.13,118155.0
2022-11-07,27.959999084472656,28.299999237060547,27.06999969482422,27.149999618530273,17.75655746459961,117206600,0.050788,99.87,5.15333,0.13,115342.0
2022-11-08,27.059999465942383,27.530000686645508,26.75,27.350000381469727,17.887361526489258,94745400,0.050788,96.85,5.143,0.13,116160.0
2022-11-09,27.149999618530273,27.950000762939453,26.639999389648438,26.899999618530273,17.593053817749023,103303500,0.050788,93.05,5.1852,0.13,113580.0
2022-11-10,26.079999923706055,26.889999389648438,25.610000610351562,26.1200008392334,17.08292007446289,145470100,0.050788,94.25,5.34158,0.13,109775.0
2022-11-11,25.799999237060547,27.360000610351562,25.700000762939453,26.989999771118164,17.651914596557617,146365800,0.050788,96.37,5.34158,0.13,112253.0
2022-11-14,27.260000228881836,28.18000030517578,27.09000015258789,27.700000762939453,18.116268157958984,66639500,0.050788,93.59,5.3312,0.13,113161.0
2022-11-16,27.809999465942383,28.110000610351562,26.93000030517578,27.149999618530273,17.75655746459961,85549900,0.050788,92.61,5.399,0.13,110243.0
2022-11-17,27.0,27.299999237060547,26.549999237060547,27.15999984741211,17.763099670410156,101525800,0.050788,91.0,5.4221,0.13,109703.0
2022-11-18,27.399999618530273,27.600000381469727,26.219999313354492,26.700000762939453,17.462251663208008,127683500,0.050788,88.93,5.4221,0.13,108880.0
2022-11-21,27.1200008392334,27.56999969482422,26.049999237060547,26.780000686645508,17.514572143554688,164898100,0.050788,88.44,5.3186,0.13,109748.0
2022-11-22,23.0,23.43000030517578,22.299999237060547,23.329999923706055,16.32416534423828,164261300,0.050788,88.65,5.3577,0.13,109037.0
2022-11-23,23.0,23.649999618530273,22.799999237060547,23.440000534057617,16.401134490966797,77317300,0.050788,85.9,5.3583,0.13,108683.0
2022-11-24,23.520000457763672,24.6299991607666,23.25,24.25,16.9678955078125,94233800,0.050788,85.59,5.32,0.13,111831.0
2022-11-25,24.260000228881836,24.329999923706055,23.600000381469727,23.860000610351562,16.695011138916016,58635900,0.050788,83.4,5.32,0.13,108977.0
2022-11-28,23.649999618530273,24.549999237060547,23.540000915527344,24.360000610351562,17.044864654541016,56067400,0.050788,83.5,5.3647,0.13,108782.0
2022-11-29,24.600000381469727,25.8799991607666,24.479999542236328,25.3799991607666,17.75856590270996,96151500,0.050788,83.22,5.2682,0.13,110910.0
2022-11-30,25.600000381469727,26.65999984741211,25.5,26.65999984741211,18.654190063476562,120774700,0.050788,85.61,5.18159,0.13,112486.0
2022-12-01,26.579999923706055,26.790000915527344,25.559999465942383,25.59000015258789,17.90550422668457,71259400,0.050788,86.28,5.1836,0.44,110926.0
2022-12-02,25.690000534057617,26.450000762939453,25.309999465942383,25.90999984741211,18.12940788269043,66301000,0.050788,86.54,5.1836,0.44,111924.0
2022-12-05,26.0,26.579999923706055,25.549999237060547,25.6200008392334,17.926496505737305,56065400,0.050788,83.36,5.28,0.44,109401.0
2022-12-06,25.81999969482422,26.389999389648438,25.420000076293945,25.639999389648438,17.940488815307617,74991200,0.050788,79.92,5.234,0.44,109533.0
2022-12-07,25.34000015258789,26.06999969482422,25.270000457763672,25.350000381469727,17.73757553100586,57008400,0.050788,77.11,5.204,0.44,109361.0
2022-12-08,25.549999237060547,25.790000915527344,24.639999389648438,24.780000686645508,17.338741302490234,55567700,0.050788,76.02,5.2243,0.44,107245.0
2022-12-09,24.989999771118164,25.049999237060547,24.489999771118164,24.709999084472656,17.289762496948242,61586200,0.050788,76.37,5.2243,0.44,107689.0
2022-12-12,24.579999923706055,24.65999984741211,23.1299991607666,23.90999984741211,16.729997634887695,111293100,0.050788,78.0,5.3213,0.44,105264.0
2022-12-13,24.100000381469727,24.200000762939453,23.309999465942383,23.31999969482422,16.317169189453125,102533100,0.050788,80.14,5.2928,0.44,103892.0
2022-12-14,22.5,22.600000381469727,20.770000457763672,21.469999313354492,15.022709846496582,319501600,0.050788,83.33,5.2772,0.44,103803.0
2022-12-15,21.0,22.3700008392334,20.829999923706055,22.040000915527344,15.421544075012207,132385600,0.050788,82.34,5.3118,0.44,103738.0
2022-12-16,21.959999084472656,22.110000610351562,21.510000228881836,22.049999237060547,15.428540229797363,90767300,0.050788,80.2,5.3118,0.44,102825.0
2022-12-19,22.100000381469727,22.510000228881836,21.639999389648438,22.3799991607666,15.659444808959961,63074100,0.050788,81.66,5.2916,0.44,104530.0
2022-12-20,22.389999389648438,23.239999771118164,22.209999084472656,23.06999969482422,16.142240524291992,71875500,0.050788,79.45,5.1984,0.44,106979.0
2022-12-21,23.5,23.719999313354492,22.850000381469727,23.56999969482422,16.492097854614258,74252800,0.050788,80.25,5.1999,0.44,107313.0
2022-12-22,23.899999618530273,24.559999465942383,23.700000762939453,23.989999771118164,16.785972595214844,81894800,0.050788,79.58,5.1656,0.44,107317.0
2022-12-23,24.1299991607666,25.219999313354492,24.1299991607666,25.1200008392334,17.576641082763672,68387900,0.050788,82.45,5.1656,0.44,109698.0
2022-12-26,25.1200008392334,25.299999237060547,24.81999969482422,24.940000534057617,17.450695037841797,28765200,0.050788,82.45,5.2175,0.44,108738.0
2022-12-27,25.25,25.309999465942383,24.549999237060547,25.110000610351562,17.56964683532715,50803200,0.050788,82.45,5.2923,0.44,108347.0
2022-12-28,25.100000381469727,25.31999969482422,24.75,24.799999237060547,17.35273551940918,57293500,0.050788,81.7,5.2668,0.44,110237.0
2022-12-29,24.989999771118164,25.049999237060547,24.43000030517578,24.5,17.142822265625,57901800,0.050788,80.96,5.2846,0.44,110031.0
